Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A17005_001,SE_A17005_002,SE_A17005_003,PCT_SE_A17005_002,PCT_SE_A17005_003
"42101000101","Census Tract 1.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008807",,,,,"42","101",,,"000101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101000101","Census Tract 1.01",,,,1675,1590,85,94.93,5.07
"42101000102","Census Tract 1.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008808",,,,,"42","101",,,"000102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101000102","Census Tract 1.02",,,,2246,2152,94,95.81,4.19
"42101000200","Census Tract 2, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008809",,,,,"42","101",,,"000200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101000200","Census Tract 2",,,,2361,2236,125,94.71,5.29
"42101000300","Census Tract 3, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008810",,,,,"42","101",,,"000300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101000300","Census Tract 3",,,,2097,2004,93,95.57,4.43
"42101000401","Census Tract 4.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008811",,,,,"42","101",,,"000401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101000401","Census Tract 4.01",,,,1630,1622,8,99.51,0.49
"42101000403","Census Tract 4.03, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008812",,,,,"42","101",,,"000403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101000403","Census Tract 4.03",,,,720,720,0,100,0
"42101000404","Census Tract 4.04, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008813",,,,,"42","101",,,"000404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101000404","Census Tract 4.04",,,,2170,2139,31,98.57,1.43
"42101000500","Census Tract 5, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008814",,,,,"42","101",,,"000500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101000500","Census Tract 5",,,,1213,1110,103,91.51,8.49
"42101000600","Census Tract 6, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008815",,,,,"42","101",,,"000600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101000600","Census Tract 6",,,,1147,1113,34,97.04,2.96
"42101000701","Census Tract 7.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008816",,,,,"42","101",,,"000701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101000701","Census Tract 7.01",,,,1354,1338,16,98.82,1.18
"42101000702","Census Tract 7.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008817",,,,,"42","101",,,"000702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101000702","Census Tract 7.02",,,,1600,1521,79,95.06,4.94
"42101000801","Census Tract 8.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008818",,,,,"42","101",,,"000801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101000801","Census Tract 8.01",,,,1208,1208,0,100,0
"42101000803","Census Tract 8.03, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008819",,,,,"42","101",,,"000803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101000803","Census Tract 8.03",,,,2111,1924,187,91.14,8.86
"42101000805","Census Tract 8.05, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008820",,,,,"42","101",,,"000805",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101000805","Census Tract 8.05",,,,2045,2045,0,100,0
"42101000806","Census Tract 8.06, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008821",,,,,"42","101",,,"000806",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101000806","Census Tract 8.06",,,,1743,1743,0,100,0
"42101000901","Census Tract 9.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008822",,,,,"42","101",,,"000901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101000901","Census Tract 9.01",,,,1550,1447,103,93.35,6.65
"42101000902","Census Tract 9.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008823",,,,,"42","101",,,"000902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101000902","Census Tract 9.02",,,,1600,1578,22,98.62,1.38
"42101001001","Census Tract 10.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008824",,,,,"42","101",,,"001001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101001001","Census Tract 10.01",,,,1434,1408,26,98.19,1.81
"42101001002","Census Tract 10.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008825",,,,,"42","101",,,"001002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101001002","Census Tract 10.02",,,,2309,2309,0,100,0
"42101001101","Census Tract 11.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008826",,,,,"42","101",,,"001101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101001101","Census Tract 11.01",,,,2464,2416,48,98.05,1.95
"42101001102","Census Tract 11.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008827",,,,,"42","101",,,"001102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101001102","Census Tract 11.02",,,,1926,1911,15,99.22,0.78
"42101001201","Census Tract 12.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008828",,,,,"42","101",,,"001201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101001201","Census Tract 12.01",,,,2843,2804,39,98.63,1.37
"42101001203","Census Tract 12.03, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008829",,,,,"42","101",,,"001203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101001203","Census Tract 12.03",,,,1454,1359,95,93.47,6.53
"42101001204","Census Tract 12.04, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008830",,,,,"42","101",,,"001204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101001204","Census Tract 12.04",,,,1943,1864,79,95.93,4.07
"42101001301","Census Tract 13.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008831",,,,,"42","101",,,"001301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101001301","Census Tract 13.01",,,,1403,1233,170,87.88,12.12
"42101001302","Census Tract 13.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008832",,,,,"42","101",,,"001302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101001302","Census Tract 13.02",,,,3149,2971,178,94.35,5.65
"42101001400","Census Tract 14, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008833",,,,,"42","101",,,"001400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101001400","Census Tract 14",,,,2857,2675,182,93.63,6.37
"42101001500","Census Tract 15, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008834",,,,,"42","101",,,"001500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101001500","Census Tract 15",,,,2153,2042,111,94.84,5.16
"42101001600","Census Tract 16, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008835",,,,,"42","101",,,"001600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101001600","Census Tract 16",,,,1699,1676,23,98.65,1.35
"42101001700","Census Tract 17, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008836",,,,,"42","101",,,"001700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101001700","Census Tract 17",,,,1840,1776,64,96.52,3.48
"42101001800","Census Tract 18, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008837",,,,,"42","101",,,"001800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101001800","Census Tract 18",,,,2277,2169,108,95.26,4.74
"42101001900","Census Tract 19, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008838",,,,,"42","101",,,"001900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101001900","Census Tract 19",,,,2866,2783,83,97.1,2.9
"42101002000","Census Tract 20, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008839",,,,,"42","101",,,"002000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101002000","Census Tract 20",,,,1436,1336,100,93.04,6.96
"42101002100","Census Tract 21, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008840",,,,,"42","101",,,"002100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101002100","Census Tract 21",,,,1737,1578,159,90.85,9.15
"42101002200","Census Tract 22, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008841",,,,,"42","101",,,"002200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101002200","Census Tract 22",,,,1661,1628,33,98.01,1.99
"42101002300","Census Tract 23, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008842",,,,,"42","101",,,"002300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101002300","Census Tract 23",,,,1811,1616,195,89.23,10.77
"42101002400","Census Tract 24, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008843",,,,,"42","101",,,"002400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101002400","Census Tract 24",,,,3366,3133,233,93.08,6.92
"42101002500","Census Tract 25, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008844",,,,,"42","101",,,"002500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101002500","Census Tract 25",,,,2430,2122,308,87.33,12.67
"42101002701","Census Tract 27.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008845",,,,,"42","101",,,"002701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101002701","Census Tract 27.01",,,,2658,2360,298,88.79,11.21
"42101002702","Census Tract 27.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008846",,,,,"42","101",,,"002702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101002702","Census Tract 27.02",,,,2567,2440,127,95.05,4.95
"42101002801","Census Tract 28.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008847",,,,,"42","101",,,"002801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101002801","Census Tract 28.01",,,,2384,2260,124,94.8,5.2
"42101002802","Census Tract 28.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008848",,,,,"42","101",,,"002802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101002802","Census Tract 28.02",,,,3451,3228,223,93.54,6.46
"42101002900","Census Tract 29, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008849",,,,,"42","101",,,"002900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101002900","Census Tract 29",,,,2898,2773,125,95.69,4.31
"42101003001","Census Tract 30.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008850",,,,,"42","101",,,"003001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101003001","Census Tract 30.01",,,,1980,1822,158,92.02,7.98
"42101003002","Census Tract 30.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008851",,,,,"42","101",,,"003002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101003002","Census Tract 30.02",,,,1932,1807,125,93.53,6.47
"42101003100","Census Tract 31, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008852",,,,,"42","101",,,"003100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101003100","Census Tract 31",,,,2742,2602,140,94.89,5.11
"42101003200","Census Tract 32, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008853",,,,,"42","101",,,"003200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101003200","Census Tract 32",,,,2042,1693,349,82.91,17.09
"42101003300","Census Tract 33, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008854",,,,,"42","101",,,"003300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101003300","Census Tract 33",,,,3808,3169,639,83.22,16.78
"42101003600","Census Tract 36, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008855",,,,,"42","101",,,"003600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101003600","Census Tract 36",,,,2963,2554,409,86.2,13.8
"42101003701","Census Tract 37.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008856",,,,,"42","101",,,"003701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101003701","Census Tract 37.01",,,,3272,2945,327,90.01,9.99
"42101003702","Census Tract 37.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008857",,,,,"42","101",,,"003702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101003702","Census Tract 37.02",,,,1821,1584,237,86.99,13.01
"42101003800","Census Tract 38, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008858",,,,,"42","101",,,"003800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101003800","Census Tract 38",,,,2202,2071,131,94.05,5.95
"42101003901","Census Tract 39.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008859",,,,,"42","101",,,"003901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101003901","Census Tract 39.01",,,,4334,3763,571,86.83,13.17
"42101003902","Census Tract 39.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008860",,,,,"42","101",,,"003902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101003902","Census Tract 39.02",,,,3236,2995,241,92.55,7.45
"42101004001","Census Tract 40.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008861",,,,,"42","101",,,"004001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101004001","Census Tract 40.01",,,,2654,2491,163,93.86,6.14
"42101004002","Census Tract 40.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008862",,,,,"42","101",,,"004002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101004002","Census Tract 40.02",,,,2912,2852,60,97.94,2.06
"42101004101","Census Tract 41.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008863",,,,,"42","101",,,"004101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101004101","Census Tract 41.01",,,,2579,2313,266,89.69,10.31
"42101004103","Census Tract 41.03, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008864",,,,,"42","101",,,"004103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101004103","Census Tract 41.03",,,,2199,2036,163,92.59,7.41
"42101004104","Census Tract 41.04, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008865",,,,,"42","101",,,"004104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101004104","Census Tract 41.04",,,,1866,1545,321,82.8,17.2
"42101004201","Census Tract 42.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008866",,,,,"42","101",,,"004201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101004201","Census Tract 42.01",,,,3031,2868,163,94.62,5.38
"42101004202","Census Tract 42.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008867",,,,,"42","101",,,"004202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101004202","Census Tract 42.02",,,,2410,2162,248,89.71,10.29
"42101005400","Census Tract 54, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008868",,,,,"42","101",,,"005400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101005400","Census Tract 54",,,,893,790,103,88.47,11.53
"42101005500","Census Tract 55, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008869",,,,,"42","101",,,"005500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101005500","Census Tract 55",,,,3753,3395,358,90.46,9.54
"42101005600","Census Tract 56, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008870",,,,,"42","101",,,"005600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101005600","Census Tract 56",,,,757,703,54,92.87,7.13
"42101006000","Census Tract 60, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008871",,,,,"42","101",,,"006000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101006000","Census Tract 60",,,,2827,2656,171,93.95,6.05
"42101006100","Census Tract 61, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008872",,,,,"42","101",,,"006100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101006100","Census Tract 61",,,,1578,1431,147,90.68,9.32
"42101006200","Census Tract 62, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008873",,,,,"42","101",,,"006200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101006200","Census Tract 62",,,,2223,1889,334,84.98,15.02
"42101006300","Census Tract 63, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008874",,,,,"42","101",,,"006300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101006300","Census Tract 63",,,,2231,1787,444,80.1,19.9
"42101006400","Census Tract 64, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008875",,,,,"42","101",,,"006400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101006400","Census Tract 64",,,,2393,2013,380,84.12,15.88
"42101006500","Census Tract 65, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008876",,,,,"42","101",,,"006500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101006500","Census Tract 65",,,,1929,1673,256,86.73,13.27
"42101006600","Census Tract 66, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008877",,,,,"42","101",,,"006600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101006600","Census Tract 66",,,,1347,1091,256,80.99,19.01
"42101006700","Census Tract 67, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008878",,,,,"42","101",,,"006700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101006700","Census Tract 67",,,,3795,3048,747,80.32,19.68
"42101007000","Census Tract 70, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008879",,,,,"42","101",,,"007000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101007000","Census Tract 70",,,,1610,1492,118,92.67,7.33
"42101007101","Census Tract 71.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008880",,,,,"42","101",,,"007101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101007101","Census Tract 71.01",,,,895,743,152,83.02,16.98
"42101007102","Census Tract 71.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008881",,,,,"42","101",,,"007102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101007102","Census Tract 71.02",,,,1803,1479,324,82.03,17.97
"42101007200","Census Tract 72, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008882",,,,,"42","101",,,"007200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101007200","Census Tract 72",,,,1779,1636,143,91.96,8.04
"42101007300","Census Tract 73, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008883",,,,,"42","101",,,"007300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101007300","Census Tract 73",,,,1652,1414,238,85.59,14.41
"42101007400","Census Tract 74, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008884",,,,,"42","101",,,"007400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101007400","Census Tract 74",,,,2012,1778,234,88.37,11.63
"42101007700","Census Tract 77, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008885",,,,,"42","101",,,"007700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101007700","Census Tract 77",,,,1173,1121,52,95.57,4.43
"42101007800","Census Tract 78, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008886",,,,,"42","101",,,"007800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101007800","Census Tract 78",,,,2723,2478,245,91,9
"42101007900","Census Tract 79, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008887",,,,,"42","101",,,"007900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101007900","Census Tract 79",,,,2952,2864,88,97.02,2.98
"42101008000","Census Tract 80, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008888",,,,,"42","101",,,"008000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101008000","Census Tract 80",,,,2322,2190,132,94.32,5.68
"42101008101","Census Tract 81.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008889",,,,,"42","101",,,"008101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101008101","Census Tract 81.01",,,,1727,1360,367,78.75,21.25
"42101008102","Census Tract 81.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008890",,,,,"42","101",,,"008102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101008102","Census Tract 81.02",,,,2471,2221,250,89.88,10.12
"42101008200","Census Tract 82, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008891",,,,,"42","101",,,"008200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101008200","Census Tract 82",,,,2863,2811,52,98.18,1.82
"42101008301","Census Tract 83.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008892",,,,,"42","101",,,"008301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101008301","Census Tract 83.01",,,,1831,1580,251,86.29,13.71
"42101008302","Census Tract 83.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008893",,,,,"42","101",,,"008302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101008302","Census Tract 83.02",,,,1789,1371,418,76.63,23.37
"42101008400","Census Tract 84, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008894",,,,,"42","101",,,"008400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101008400","Census Tract 84",,,,2503,2307,196,92.17,7.83
"42101008500","Census Tract 85, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008895",,,,,"42","101",,,"008500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101008500","Census Tract 85",,,,3379,3050,329,90.26,9.74
"42101008601","Census Tract 86.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008896",,,,,"42","101",,,"008601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101008601","Census Tract 86.01",,,,2131,2003,128,93.99,6.01
"42101008602","Census Tract 86.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008897",,,,,"42","101",,,"008602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101008602","Census Tract 86.02",,,,1922,1701,221,88.5,11.5
"42101008701","Census Tract 87.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008898",,,,,"42","101",,,"008701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101008701","Census Tract 87.01",,,,2394,2313,81,96.62,3.38
"42101008702","Census Tract 87.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008899",,,,,"42","101",,,"008702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101008702","Census Tract 87.02",,,,1985,1915,70,96.47,3.53
"42101008801","Census Tract 88.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008900",,,,,"42","101",,,"008801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101008801","Census Tract 88.01",,,,947,940,7,99.26,0.74
"42101008802","Census Tract 88.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008901",,,,,"42","101",,,"008802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101008802","Census Tract 88.02",,,,2694,2473,221,91.8,8.2
"42101009000","Census Tract 90, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008902",,,,,"42","101",,,"009000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101009000","Census Tract 90",,,,2730,2449,281,89.71,10.29
"42101009100","Census Tract 91, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008903",,,,,"42","101",,,"009100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101009100","Census Tract 91",,,,1528,1425,103,93.26,6.74
"42101009200","Census Tract 92, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008904",,,,,"42","101",,,"009200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101009200","Census Tract 92",,,,1921,1823,98,94.9,5.1
"42101009300","Census Tract 93, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008905",,,,,"42","101",,,"009300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101009300","Census Tract 93",,,,2156,1893,263,87.8,12.2
"42101009400","Census Tract 94, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008906",,,,,"42","101",,,"009400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101009400","Census Tract 94",,,,1725,1442,283,83.59,16.41
